province;red;green;blue;type;name;
1;6;80;121;sea;Water;
474;176;227;120;sea;
475;114;213;224;sea;
476;224;21;195;sea;
477;179;134;87;sea;
478;3;64;178;sea;
479;161;169;74;sea;
480;7;108;155;sea;
481;156;200;214;sea;
482;131;94;123;sea;
483;21;207;76;sea;
484;106;49;96;sea;
485;131;61;169;sea;
486;142;10;95;sea;
487;239;10;156;sea;
488;200;250;203;sea;
489;174;75;124;sea;
490;181;108;77;sea;
491;156;228;222;sea;
492;123;90;70;sea;
493;30;1;60;sea;
494;106;117;181;sea;
495;134;232;36;sea;
496;86;13;77;sea;
497;218;139;100;sea;
498;186;3;126;sea;
499;12;113;214;sea;
500;214;197;38;sea;
501;95;120;10;sea;
502;115;22;142;sea;
503;98;88;1;sea;
504;248;68;217;sea;
505;255;126;40;Northern Headlands;
506;212;62;173;Faldir's Cove;
507;207;126;173;Eastwall Tower;
508;198;126;173;wasteland;Kun'lai Mountains;
509;189;126;64;Azure Dragonshrine;
510;185;62;155;Warsong Hold;
511;171;126;192;Ruins of Zul'Mamwe;
512;166;62;64; 
513;162;126;255; 
514;157;62;128; 
515;153;126;0;North Gate Outpost;
516;148;62;192;Mossy Caves;
517;143;126;64;Revantusk Village;
518;139;62;255;Corrahn's Dagger;
519;134;126;128;Scarlet Gates;
520;130;62;0;East Sanctum;
521;255;125;215;Greengill Coast;
522;101;125;54;Valkyrion;
523;255;24;40;The Conflagration;
524;187;24;90; 
525;130;60;50;Northgate Woods;
526;88;124;126;Nesingwary Base Camp;
527;84;60;126;Northfold Manor;
528;70;124;126;Cold Hearth Manor;
529;61;124;0;Ruby Dragonshrine;
530;56;60;192;Transitus Shield;
531;43;124;128;Balia'mah Ruins;
532;38;60;0; 
533;34;124;192;Hogger's Camp;
534;29;60;64; 
535;24;124;255; 
536;20;60;128;Fallen Cliffs;
537;15;124;0;Jintha'alor;
538;11;60;192;Tarren Mill;
539;6;124;64;Tyr's Hand;
540;2;60;255;The Scorched Grove;
541;0;124;194;Mountainous Ruins;
542;212;58;79;Dunwald Ruins;
543;198;122;79;Undercity;
544;193;58;64;Kolramas;
545;189;122;255;Obsidian Dragonshrine;
546;184;58;128;New Agamand;
547;175;58;192;Marshtide Watch;
548;171;122;64;Fort Livingston;
549;166;58;255; 
550;161;122;128;Stonefield Farm;
551;157;58;0; 
552;152;122;192;Valley of Kings;
553;151;186;110;Shattered Overlook;
554;148;58;64;Slabchisel's Survey;
555;143;122;255; 
556;139;58;128;Strahnbrad;
557;134;122;0;Light's Hope Chapel;
558;129;58;192;Sunstrider Isle;
559;88;120;32;The Skyreach Pillar;
560;84;56;32;Agamand Mills;
561;79;120;32;The Twilight Gate;
562;65;56;0;Pools of Sseratus;
563;61;120;192;Light's Trust;
564;56;56;64;Scalawag Point;
565;42;120;0;Bambala;
566;38;56;192; 
567;33;120;64;Maclure Vineyards;
568;29;56;255; 
569;28;248;0; 
570;24;120;128;Crestfall;
571;20;56;0;Mosshide Fen;
572;15;120;192; 
573;10;56;64; 
574;6;120;255;Corin's Crossing;
575;1;56;128;Fairbreeze Village;
576;0;120;91;Frosthold;
577;252;183;112; 
578;184;183;51;Sholazar Coast;
579;80;119;60; 
580;211;54;173;Swiftgear Station;
581;198;118;173;Obsidian Forest;
582;193;54;255;Altar of Sseratus;
583;189;118;128;The Forgotten Shore;
584;184;54;0;Kamagua;
585;170;118;255;Venture Co Base Camp;
586;166;54;128;The Yorgen Farmstead;
587;161;118;0;Crystal Lake;
588;157;54;192; 
589;147;54;255;Dun Algaz;
590;143;118;128; 
591;138;54;0;Chillwind Camp;
592;134;118;192;Terrordale;
593;129;54;64;Sunsail Anchorage;
594;67;80;32;Stagalbog;
595;181;181;52;The Makers' Overlook;
596;83;52;126;Moonbrook;
597;70;116;126;Highbank;
598;65;52;192;Voltarus;
599;60;116;64;Naxxramas;
600;56;52;255;Ember Clutch;
601;42;116;192;Kurzen's Compound;
602;38;52;64;Vul'gol Ogre Mound;
603;33;116;255;Goldshire;
604;24;116;0; 
605;19;52;192;Angerfang Hills;
606;15;116;64;Hammerfall;
607;10;52;255;Uther's Tomb;
608;6;116;128;Plaguewood;
609;1;52;0;North Sanctum;
610;68;96;32;Bloodgulch;
611;9;115;187; 
612;211;50;79;Westfall Lighthouse;
613;207;114;79;Crucible of Carnage;
614;197;114;79;Twilight Shore;
615;193;50;128;Thrym's End;
616;184;50;192; 
617;170;114;128; 
618;165;50;0;Addle's Stead;
619;161;114;192;Northshire;
620;156;50;64; 
621;152;114;255; 
622;147;50;128;Wetland Hills;
623;143;114;0;Witherbark Village;
624;138;50;192;Ravenholdt Manor;
625;133;114;64;Plaguewood Tower;
626;129;50;255;The Dead Scar;
627;163;146;255;Sandy Shores;
628;255;112;90;Scourge Temples;
629;102;240;0;Windrunner Spire;
630;83;48;32;Nethergarde Keep;
631;78;112;32;Crushblow;
632;69;112;32;Firebeard's Patrol;
633;65;48;64;Light's Reach;
634;60;112;255;Wintergarde Keep;
635;56;48;128;Westguard Keep;
636;42;112;64;Nesingwary's Expedition;
637;37;48;255;Ravenhill;
638;33;112;128;Sorrowmurk;
639;24;112;192;The Great Anchorage;
640;19;48;64; 
641;14;112;255;Boulderfist Hall;
642;5;112;0;Stratholme;
643;1;48;192;Duskwither Hills;
644;88;175;171;Plaguemist Ravine;
645;240;238;129;K3;
646;211;46;173;Solliden Farmstead;
647;206;110;173; 
648;197;110;173;Forsaken High Command;
649;193;46;0;Zeramas;
650;188;110;192;Burning Hills;
651;183;46;64;Apothecary Camp;
652;170;110;0;Kal'ai Ruins;
653;165;46;192;Misty Bank;
654;156;46;255; 
655;151;110;128;Thelsamar;
656;147;46;0;Whelgar's Retreat;
657;142;110;192; 
658;138;46;64; 
659;133;110;255;Zeb'Sora;
660;129;46;128;Silvermoon;
661;35;140;64;Ridgepoint Tower;
662;83;44;126;Scarlet Palisade;
663;69;108;126;Forsaken Rear Guard;
664;64;44;255;Ebon Watch;
665;60;108;128; 
509;189;126;64;x;Azure Dragonshrine;
510;185;62;155;x;Warsong Hold;
511;171;126;192;x;Ruins of Zul'Mamwe;
512;166;62;64;x;x;
513;162;126;255;x;x;
514;157;62;128;x;x;
515;153;126;0;x;North Gate Outpost;
516;148;62;192;x;Mossy Caves;
517;143;126;64;x;Revantusk Village;
518;139;62;255;x;Corrahn's Dagger;
519;134;126;128;x;King's Harbor;
520;130;62;0;x;East Sanctum;
521;255;125;215;x;Greengill Coast;
522;101;125;54;x;Valkyrion;
523;255;24;40;x;The Conflagration;
524;187;24;90;x;x;
525;130;60;50;x;Northgate Woods;
526;88;124;126;x;Nesingwary Base Camp;
527;84;60;126;x;Northfold Manor;
528;70;124;126;x;Cold Hearth Manor;
529;61;124;0;x;Ruby Dragonshrine;
530;56;60;192;x;Transitus Shield;
531;43;124;128;x;Balia'mah Ruins;
532;38;60;0;x;x;
533;34;124;192;x;Hogger's Camp;
534;29;60;64;x;x;
535;24;124;255;x;x;
536;20;60;128;x;Fallen Cliffs;
537;15;124;0;x;Jintha'alor;
538;11;60;192;x;Tarren Mill;
539;6;124;64;x;Tyr's Hand;
540;2;60;255;x;The Scorched Grove;
541;0;124;194;x;Mountainous Ruins;
542;212;58;79;x;Dunwald Ruins;
543;198;122;79;x;Undercity;
544;193;58;64;x;Kolramas;
545;189;122;255;x;Obsidian Dragonshrine;
546;184;58;128;x;New Agamand;
547;175;58;192;x;Marshtide Watch;
548;171;122;64;x;Fort Livingston;
549;166;58;255;x;x;
550;161;122;128;x;Stonefield Farm;
551;157;58;0;x;x;
552;152;122;192;x;Valley of Kings;
553;151;186;110;x;Shattered Overlook;
554;148;58;64;x;Slabchisel's Survey;
555;143;122;255;x;x;
556;139;58;128;x;Strahnbrad;
557;134;122;0;x;Light's Hope Chapel;
558;129;58;192;x;Sunstrider Isle;
559;88;120;32;x;The Skyreach Pillar;
560;84;56;32;x;Agamand Mills;
561;79;120;32;x;The Twilight Gate;
562;65;56;0;x;Pools of Sseratus;
563;61;120;192;x;Light's Trust;
564;56;56;64;x;Scalawag Point;
565;42;120;0;x;Bambala;
566;38;56;192;x;x;
567;33;120;64;x;Maclure Vineyards;
568;29;56;255;x;x;
569;28;248;0;x;x;
570;24;120;128;x;Crestfall;
571;20;56;0;x;Mosshide Fen;
572;15;120;192;x;x;
573;10;56;64;x;x;
574;6;120;255;x;Corin's Crossing;
575;1;56;128;x;Fairbreeze Village;
576;0;120;91;x;Frosthold;
577;252;183;112;x;x;
578;184;183;51;x;Sholazar Coast;
579;80;119;60;x;x;
580;211;54;173;x;Swiftgear Station;
581;198;118;173;x;Obsidian Forest;
582;193;54;255;x;Altar of Sseratus;
583;189;118;128;x;The Forgotten Shore;
584;184;54;0;x;Kamagua;
585;170;118;255;x;Venture Co Base Camp;
586;166;54;128;x;The Yorgen Farmstead;
587;161;118;0;x;Crystal Lake;
588;157;54;192;x;x;
589;147;54;255;x;Dun Algaz;
590;143;118;128;x;x;
591;138;54;0;x;Chillwind Camp;
592;134;118;192;x;Terrordale;
593;129;54;64;x;Sunsail Anchorage;
594;67;80;32;x;Stagalbog;
595;181;181;52;x;The Makers' Overlook;
596;83;52;126;x;Moonbrook;
597;70;116;126;x;Highbank;
598;65;52;192;x;Voltarus;
599;60;116;64;x;Naxxramas;
600;56;52;255;x;Ember Clutch;
601;42;116;192;x;Kurzen's Compound;
602;38;52;64;x;Vul'gol Ogre Mound;
603;33;116;255;x;Goldshire;
604;24;116;0;x;x;
605;19;52;192;x;Angerfang Hills;
606;15;116;64;x;Hammerfall;
607;10;52;255;x;Uther's Tomb;
608;6;116;128;x;Plaguewood;
609;1;52;0;x;North Sanctum;
610;68;96;32;x;Bloodgulch;
611;9;115;187;x;x;
612;211;50;79;x;Westfall Lighthouse;
613;207;114;79;x;Crucible of Carnage;
614;197;114;79;x;Twilight Shore;
615;193;50;128;x;Thrym's End;
616;184;50;192;x;x;
617;170;114;128;x;x;
618;165;50;0;x;Addle's Stead;
619;161;114;192;x;Northshire;
620;156;50;64;x;x;
621;152;114;255;x;x;
622;147;50;128;x;Wetland Hills;
623;143;114;0;x;Witherbark Village;
624;138;50;192;x;Ravenholdt Manor;
625;133;114;64;x;Plaguewood Tower;
626;129;50;255;x;The Dead Scar;
627;163;146;255;x;Sandy Shores;
628;255;112;90;x;Scourge Temples;
629;102;240;0;x;Windrunner Spire;
630;83;48;32;x;Nethergarde Keep;
631;78;112;32;x;Crushblow;
632;69;112;32;x;Firebeard's Patrol;
633;65;48;64;x;Light's Reach;
634;60;112;255;x;Wintergarde Keep;
635;56;48;128;x;Westguard Keep;
636;42;112;64;x;Nesingwary's Expedition;
637;37;48;255;x;Ravenhill;
638;33;112;128;x;Sorrowmurk;
639;24;112;192;x;The Great Anchorage;
640;19;48;64;x;x;
641;14;112;255;x;Boulderfist Hall;
642;5;112;0;x;Stratholme;
643;1;48;192;x;Duskwither Hills;
644;88;175;171;x;Plaguemist Ravine;
645;240;238;129;x;K3;
646;211;46;173;x;Solliden Farmstead;
647;206;110;173;x;x;
648;197;110;173;x;Forsaken High Command;
649;193;46;0;x;Zeramas;
650;188;110;192;x;Burning Hills;
651;183;46;64;x;Apothecary Camp;
652;170;110;0;x;Kal'ai Ruins;
653;165;46;192;x;Misty Bank;
654;156;46;255;x;x;
655;151;110;128;x;Thelsamar;
656;147;46;0;x;Whelgar's Retreat;
657;142;110;192;x;x;
658;138;46;64;x;x;
659;133;110;255;x;Zeb'Sora;
660;129;46;128;x;Silvermoon;
661;35;140;64;x;Ridgepoint Tower;
662;83;44;126;x;Scarlet Palisade;
663;69;108;126;x;Forsaken Rear Guard;
664;64;44;255;x;Ebon Watch;
665;60;108;128;x;x;
>>>>>>> origin/master
666;55;44;0;sea;Waters of Gjalerbron;
667;42;108;255; 
668;37;44;128; 
669;32;108;0;Render's Valley;
670;28;44;192; 
671;23;108;64;The Sepulcher;
672;19;44;255;The Forsaken Road;
673;14;108;128;Refuge Pointe;
674;10;44;0; 
675;5;108;192; 
676;0;44;64;Ruins of Silvermoon;
677;197;106;79;Valgan's Field;
678;192;42;192; 
679;188;106;64;Venomspite;
680;183;42;255;Gjalerbron;
681;169;106;192;Mizjah Ruins;
682;165;42;64;Raven Hill Cemetery;
683;160;106;255;Lakeridge Highway;
684;156;42;128; 
685;151;106;0;The Forsaken Front;
686;147;42;192;Shadowfang Keep;
687;142;106;64;Refuge Crossroads;
688;137;42;255;Andorhal;
689;133;106;128; 
690;128;42;0;The Dead Scar;
691;196;94;173;Zul'Dare;
692;132;41;144;Wildgrowth Mangal;
693;196;90;79;Wild Shore;
694;187;90;79; 
695;64;40;128;Bloodmoon Isle;
696;55;40;192;Skorn;
697;41;104;128;Grom'gol Base Camp;
698;37;40;0;Twilight Grove;
699;32;104;192; 
700;28;40;64; 
701;23;104;255;Gorshak War Camp;
702;18;40;128;Deep Elem Mine;
703;9;40;192;Felstone Field;
704;5;104;64;Duskwither Spire;
705;0;40;255;Sunwell Plateu;
706;213;231;178;Violet Stand;
707;195;78;173;Stonard;
708;165;72;137;Valiance Landing Camp;
709;242;102;96; 
710;213;38;84;The Bastion of Twilight;
711;197;102;173;The Skittering Dark;
712;192;38;64;Drakil'jin Ruins;
713;187;102;255;The Crystal Vice;
714;183;38;128;Vengeance Landing;
715;169;102;64;Bal'lal Ruins;
716;165;38;255;Sentinel Hill;
717;160;102;128;Three Corners;
718;155;38;0; 
719;151;102;192; 
720;146;38;64;Ambermill;
721;142;102;255;Eastpoint Toweri;
722;137;38;128;Dalson's Farm;
723;133;102;0;Quel'lithien Lodge;
724;128;38;192;Dawnstar Village;
725;68;230;179;Misty Valleyi;
726;187;165;22;The Fleshwerks;
727;179;165;85;Deathknell;
728;188;228;233;Ulduar;
729;110;36;0;Northpass Tower;
730;82;36;126;Victor's Point;
731;68;100;126;Fenris Isle;
732;64;36;0;Thor Modan;
733;59;100;192;Galakrond's Rest;
734;55;36;64;Utgarde Keep;
735;41;100;0;Zuuldaia Ruins;
736;36;36;192;The Raging Chasm;
737;32;100;64;Lakeshire;
738;27;36;255; 
739;23;100;128;The Krazzworks;
740;18;36;0;Balnir Farmstead;
741;14;100;192;Durnholde Keep;
742;9;36;64;Northridge Lumber Camp;
743;4;100;255;Zul'Mashar;
744;234;227;107;Elementium Depths;
745;231;35;179; 
746;196;98;79;The Decrepit Fields;
747;192;34;255;Dun Argol Bay;
748;187;98;128;Moa'ki Harbor;
749;183;34;0;Explorers' League Outpost;
750;169;98;255;Ruins of Zul'kunda;
751;164;34;128;Saldean's Farm;
752;160;98;0;Redridge Canyons;
753;157;34;114;Dun Niffelem;
754;155;34;192; 
755;151;98;64;Dragonmaw Port;
756;146;34;255;Dandred's Fold;
757;141;98;128;Gilnean Islands;
758;137;34;0; 
759;132;98;192; 
760;128;34;64;Magister's Terrace;
761;255;225;120;Jotunheim;
762;207;225;132;Rainspeaker Canopy;
763;255;224;200;Quel'danil Lodge;
764;225;224;174;Terrace of the Makers;
765;82;32;32; 
766;68;96;0;The Mosslight Pillar;
767;64;32;192;land;Camp Oneqwah;
768;59;96;64;Moa'ki Harbour;
769;54;32;255;Halvarde;
770;41;96;192; 
771;36;32;64;The Dead Acre;
772;32;96;255;Render's Camp;
773;18;32;192;Ruins of Alterac;
774;13;96;64;Keel Harbour;
775;9;32;255;Hearthglen;
776;4;96;128;North Thalassian Pass;
777;255;223;0;Sindragosa's Fall;
778;237;158;128;The Fungal Vale;
779;196;94;255;The Argent Stand;
780;191;158;128;Dun Argol;
781;187;94;0;Agmar's Hammer;
782;182;158;192;Nifflevar;
783;169;94;128;Zul'Gurub;
784;164;158;0;Mortwake's Tower;
785;159;94;192;Alther's Mill;
786;155;158;64; 
787;150;94;255;Thundermar;
